"district","year","week","total_cases.x","total_death","tpr_district","tpr_status","total_tx_stock","total_cases.y","tx_available","tx_stock_weeks","tx_stockout","total_suspected.x","total_rdt_stock","total_suspected.y","rdt_stock_weeks","rdt_stockout"
"Tororo District",2022,33,6503,1,57.375,"5. 55-70%",3730816,6503,219459.764705882,33.7474649709184,"Overstock",12415,41789,12415,3.3660088602497,"Understock"
"Tororo District",2022,34,6268,1,64.0888888888889,"5. 55-70%",3730384,6268,219434.352941176,35.0086714966778,"Overstock",14343,71254,14343,4.96785888586767,"Understock"
"Tororo District",2022,35,6914,NA,53.5909090909091,"4. 40-55%",3944188,6914,232011.058823529,33.5567050655958,"Overstock",15879,49214,15879,3.09931355878834,"Understock"
"Tororo District",2022,36,6869,NA,47.51875,"4. 40-55%",4063526,6869,239030.941176471,34.798506504072,"Overstock",15563,99814,15563,6.41354494634711,"Understock"
"Tororo District",2022,37,6226,4,55.8153846153846,"5. 55-70%",3957127,6226,232772.176470588,37.387114755957,"Overstock",14981,38220,14981,2.55123155997597,"Understock"
"Tororo District",2022,38,5246,2,53.5545454545455,"4. 40-55%",4430409,5246,260612.294117647,49.6782870982934,"Overstock",14215,28367,14215,1.99556806190644,"Understock"
"Tororo District",2022,39,5324,1,55.4642857142857,"5. 55-70%",3893085,5324,229005,43.0137114951165,"Overstock",13321,32037,13321,2.4049996246528,"Understock"
"Tororo District",2022,40,3919,1,47.9909090909091,"4. 40-55%",3916295,3919,230370.294117647,58.7829278177206,"Overstock",12386,21879,12386,1.7664298401421,"Understock"
"Tororo District",2022,41,4063,NA,45.56,"4. 40-55%",3474680,4063,204392.941176471,50.3059170997959,"Overstock",11474,35055,11474,3.05516820637964,"Understock"
"Tororo District",2022,42,2645,1,44.4125,"4. 40-55%",3001278,2645,176545.764705882,66.7469809852107,"Overstock",11824,26207,11824,2.21642422192152,"Understock"
"Tororo District",2022,43,2612,NA,59.7,"5. 55-70%",2985437,2612,175613.941176471,67.2335149986488,"Overstock",10988,21817,10988,1.98552966872952,"Understock"
"Tororo District",2022,44,3202,NA,66.5714285714286,"5. 55-70%",3079489,3202,181146.411764706,56.5728956167101,"Overstock",11636,34980,11636,3.00618769336542,"Understock"
"Tororo District",2022,45,5098,1,57.03,"5. 55-70%",3414251,5098,200838.294117647,39.3955068885145,"Overstock",15069,49050,15069,3.2550268763687,"Understock"
"Tororo District",2022,46,3690,NA,67.4222222222222,"5. 55-70%",3256120,3690,191536.470588235,51.9069025984378,"Overstock",15452,46934,15452,3.03740616101476,"Understock"
"Tororo District",2022,47,5743,NA,56.7,"5. 55-70%",2866485,5743,168616.764705882,29.3603978244615,"Overstock",17139,40649,17139,2.37172530486026,"Understock"
"Tororo District",2022,48,5138,3,49.4733333333333,"4. 40-55%",3039475,5138,178792.647058824,34.7981018020287,"Overstock",16007,39073,16007,2.44099456487787,"Understock"
"Tororo District",2022,49,4343,3,52.69,"4. 40-55%",3521118,4343,207124.588235294,47.6915929623058,"Overstock",14646,35709,14646,2.43814010651372,"Understock"
"Tororo District",2022,50,3228,1,58.4818181818182,"5. 55-70%",3109539,3228,182914.058823529,56.6648261535097,"Overstock",11661,35264,11661,3.02409741874625,"Understock"
"Tororo District",2022,51,2310,NA,59.2,"5. 55-70%",1602375,2310,94257.3529411765,40.8040488922842,"Overstock",3769,4966,3769,1.31759087291059,"Understock"
"Tororo District",2022,52,2134,2,80.9142857142857,"6. >70%",1911750,2134,112455.882352941,52.6972269695132,"Overstock",3666,13668,3666,3.72831423895254,"Understock"
"Tororo District",2023,1,3699,1,60,"5. 55-70%",710421,3699,41789.4705882353,11.2975048900339,"Adequate stock",6347,11782,6347,1.85631006774854,"Understock"
"Wakiso District",2022,1,3216,NA,28.0904761904762,"3. 25-40%",1131514,3216,66559.6470588235,20.6964076675446,"Overstock",9731,39056,9731,4.01356489569417,"Understock"
"Wakiso District",2022,2,3184,NA,33.1034482758621,"3. 25-40%",1161668,3184,68333.4117647059,21.4614986698197,"Overstock",7951,41503,7951,5.21984656018111,"Understock"
"Wakiso District",2022,3,2388,NA,36.8451612903226,"3. 25-40%",1055479,2388,62087,25.999581239531,"Overstock",5838,36362,5838,6.22850291195615,"Understock"
"Wakiso District",2022,4,2546,NA,30.9851851851852,"3. 25-40%",990797,2546,58282.1764705882,22.8916639711658,"Overstock",6717,36049,6717,5.3668304302516,"Understock"
"Wakiso District",2022,5,2526,NA,34.244,"3. 25-40%",553241,2526,32543.5882352941,12.883447440734,"Adequate stock",7131,20488,7131,2.87308932828495,"Understock"
"Wakiso District",2022,6,1749,NA,30.7807692307692,"3. 25-40%",774140,1749,45537.6470588235,26.0363905424949,"Overstock",6543,25459,6543,3.89102858016201,"Understock"
"Wakiso District",2022,7,1550,NA,24.6782608695652,"2. 10-25%",588336,1550,34608,22.3277419354839,"Overstock",5832,20010,5832,3.43106995884774,"Understock"
"Wakiso District",2022,8,1801,NA,29.112,"3. 25-40%",933522,1801,54913.0588235294,30.4903158376066,"Overstock",9869,46959,9869,4.75823285033945,"Understock"
"Wakiso District",2022,9,2283,NA,23.5115384615385,"2. 10-25%",1238073,2283,72827.8235294118,31.9000541083713,"Overstock",9617,95248,9617,9.90412810647811,"Adequate stock"
"Wakiso District",2022,10,2227,NA,18.296,"2. 10-25%",1634324,2227,96136.7058823529,43.1687049314562,"Overstock",9903,71286,9903,7.19842471978188,"Understock"
"Wakiso District",2022,11,2596,NA,22.9285714285714,"2. 10-25%",1066697,2596,62746.8823529412,24.170601830871,"Overstock",8525,64439,8525,7.55882697947214,"Understock"
"Wakiso District",2022,12,3134,NA,21.1413793103448,"2. 10-25%",1732836,3134,101931.529411765,32.5244190848005,"Overstock",9879,74471,9879,7.53831359449337,"Understock"
"Wakiso District",2022,13,2415,NA,18.9875,"2. 10-25%",1230002,2415,72353.0588235294,29.9598587260991,"Overstock",8712,47035,8712,5.39887511478421,"Understock"
"Wakiso District",2022,14,2367,NA,22.02,"2. 10-25%",1529086,2367,89946.2352941177,38.0000994060489,"Overstock",10296,69949,10296,6.79380341880342,"Understock"
"Wakiso District",2022,15,1687,NA,21.3636363636364,"2. 10-25%",945477,1687,55616.2941176471,32.9675720910771,"Overstock",6462,38828,6462,6.00866604766326,"Understock"
"Wakiso District",2022,16,2874,NA,27.3875,"3. 25-40%",1293977,2874,76116.2941176471,26.4844447173441,"Overstock",7330,41725,7330,5.69236016371078,"Understock"
"Wakiso District",2022,17,2524,NA,29.5,"3. 25-40%",1592979,2524,93704.6470588235,37.1254544607066,"Overstock",7553,59503,7553,7.87806169733881,"Understock"
"Wakiso District",2022,18,3264,NA,27.1678571428571,"3. 25-40%",1389721,3264,81748.2941176471,25.0454332468281,"Overstock",9171,62154,9171,6.77723258096173,"Understock"
"Wakiso District",2022,19,3005,NA,30.3133333333333,"3. 25-40%",1380100,3005,81182.3529411765,27.0157580503083,"Overstock",7971,49300,7971,6.18492033621879,"Understock"
"Wakiso District",2022,20,1282,NA,26.2733333333333,"3. 25-40%",485450,1282,28555.8823529412,22.2744792144627,"Overstock",3833,14384,3833,3.75267414557788,"Understock"
"Wakiso District",2022,21,2441,NA,27.6857142857143,"3. 25-40%",722119,2441,42477.5882352941,17.4017157866834,"Adequate stock",7293,23491,7293,3.22103386809269,"Understock"
"Wakiso District",2022,22,3200,NA,35.4166666666667,"3. 25-40%",904017,3200,53177.4705882353,16.6179595588235,"Adequate stock",7328,23337,7328,3.18463427947598,"Understock"
"Wakiso District",2022,23,3439,NA,34.647619047619,"3. 25-40%",1232357,3439,72491.5882352941,21.0792638078785,"Overstock",9109,24132,9109,2.64924799648699,"Understock"
"Wakiso District",2022,24,3445,NA,38.5555555555556,"3. 25-40%",930366,3445,54727.4117647059,15.886041150858,"Adequate stock",10428,25975,10428,2.49088991177599,"Understock"
"Wakiso District",2022,25,3271,NA,27.74,"3. 25-40%",905780,3271,53281.1764705882,16.2889564263492,"Adequate stock",9305,28011,9305,3.01031703385277,"Understock"
"Wakiso District",2022,26,3983,NA,22.8133333333333,"2. 10-25%",991890,3983,58346.4705882353,14.6488753673701,"Adequate stock",10641,23544,10641,2.21257400620242,"Understock"
"Wakiso District",2022,27,3177,1,29.4758620689655,"3. 25-40%",745371,3177,43845.3529411765,13.8008665222463,"Adequate stock",8869,18097,8869,2.04047806968091,"Understock"
"Wakiso District",2022,28,3147,NA,26.6896551724138,"3. 25-40%",1122576,3147,66033.8823529412,20.9831211798351,"Overstock",10855,17454,10855,1.60792261630585,"Understock"
"Wakiso District",2022,29,2839,NA,26.5827586206897,"3. 25-40%",1393356,2839,81962.1176470588,28.8700660961813,"Overstock",9518,25768,9518,2.70729144778315,"Understock"
"Wakiso District",2022,30,2812,NA,27.0448275862069,"3. 25-40%",1925102,2812,113241.294117647,40.2707304828048,"Overstock",8815,44169,8815,5.01066364152014,"Understock"
"Wakiso District",2022,31,2949,NA,31.615625,"3. 25-40%",1185761,2949,69750.6470588235,23.6523048690483,"Overstock",8827,29546,8827,3.34723008949813,"Understock"
"Wakiso District",2022,32,2342,NA,29.375,"3. 25-40%",977107,2342,57476.8823529412,24.5417943436982,"Overstock",7101,28359,7101,3.9936628643853,"Understock"
"Wakiso District",2022,33,2927,NA,32.9325,"3. 25-40%",1795714,2927,105630.235294118,36.0882252456842,"Overstock",8557,36619,8557,4.27942035760196,"Understock"
"Wakiso District",2022,34,3196,NA,31.3515151515152,"3. 25-40%",1954107,3196,114947.470588235,35.9660421114629,"Overstock",9576,38673,9576,4.03853383458647,"Understock"
"Wakiso District",2022,35,3310,NA,29.6514285714286,"3. 25-40%",1940901,3310,114170.647058824,34.4926426159588,"Overstock",9381,41709,9381,4.44611448672849,"Understock"
"Wakiso District",2022,36,3287,NA,31.5636363636364,"3. 25-40%",1771967,3287,104233.352941176,31.710785805043,"Overstock",8888,34572,8888,3.88973897389739,"Understock"
"Wakiso District",2022,37,3222,NA,23.1129032258065,"2. 10-25%",1752112,3222,103065.411764706,31.9880235148063,"Overstock",9294,35155,9294,3.78254788035292,"Understock"
"Wakiso District",2022,38,3416,NA,26.6911764705882,"3. 25-40%",1771335,3416,104196.176470588,30.502393580383,"Overstock",11630,29636,11630,2.54823731728289,"Understock"
"Wakiso District",2022,39,3699,NA,29.9657894736842,"3. 25-40%",1438570,3699,84621.7647058823,22.8769301719066,"Overstock",10735,21487,10735,2.00158360503027,"Understock"
"Wakiso District",2022,40,3375,NA,33.6805555555556,"3. 25-40%",1542859,3375,90756.4117647059,26.890788671024,"Overstock",10662,32244,10662,3.02419808666292,"Understock"
"Wakiso District",2022,41,3937,NA,32.1272727272727,"3. 25-40%",1707810,3937,100459.411764706,25.5167416217185,"Overstock",10986,21206,10986,1.93027489532132,"Understock"
"Wakiso District",2022,42,3293,NA,27.3233333333333,"3. 25-40%",1415668,3293,83274.5882352941,25.2883656955038,"Overstock",9025,28330,9025,3.13905817174515,"Understock"
"Wakiso District",2022,43,3711,NA,25.4358974358974,"3. 25-40%",1617489,3711,95146.4117647059,25.6390223025346,"Overstock",11482,67678,11482,5.89426929106427,"Understock"
"Wakiso District",2022,44,4170,NA,30.7268292682927,"3. 25-40%",1818044,4170,106943.764705882,25.6459867400197,"Overstock",12300,49434,12300,4.0190243902439,"Understock"
"Wakiso District",2022,45,4659,NA,29.3260869565217,"3. 25-40%",1788294,4659,105193.764705882,22.5786144464225,"Overstock",12750,60209,12750,4.72227450980392,"Understock"
"Wakiso District",2022,46,4174,NA,33.3209302325581,"3. 25-40%",1956301,4174,115076.529411765,27.5698441331492,"Overstock",11827,58969,11827,4.98596431893126,"Understock"
"Wakiso District",2022,47,3863,NA,31.8848484848485,"3. 25-40%",1721808,3863,101282.823529412,26.2186962281677,"Overstock",9973,47413,9973,4.75413616765266,"Understock"
"Wakiso District",2022,48,4645,NA,29.1035714285714,"3. 25-40%",1839148,4645,108185.176470588,23.2906730830115,"Overstock",10710,42519,10710,3.97002801120448,"Understock"
"Wakiso District",2022,49,4278,NA,31.548717948718,"3. 25-40%",1809436,4278,106437.411764706,24.8801804031571,"Overstock",11216,35122,11216,3.13141940085592,"Understock"
"Wakiso District",2022,50,2412,1,31.7212121212121,"3. 25-40%",1207538,2412,71031.6470588235,29.449273241635,"Overstock",6747,35024,6747,5.1910478731288,"Understock"
"Wakiso District",2022,51,2308,NA,32.7933333333333,"3. 25-40%",1300422,2308,76495.4117647059,33.1435926190234,"Overstock",6447,13029,6447,2.02093997208004,"Understock"
"Wakiso District",2022,52,2783,NA,33.30625,"3. 25-40%",1479586,2783,87034.4705882353,31.2736150155355,"Overstock",7489,29126,7489,3.88917078381626,"Understock"
"Wakiso District",2023,1,3438,NA,30.8333333333333,"3. 25-40%",1005554,3438,59150.2352941177,17.2048386544845,"Adequate stock",8687,19220,8687,2.21250143893174,"Understock"
"Yumbe District",2022,1,6818,3,69.6178571428571,"5. 55-70%",2900226,6818,170601.529411765,25.0222249063897,"Overstock",9929,114928,9929,11.5749823748615,"Adequate stock"
"Yumbe District",2022,2,5686,1,67.075,"5. 55-70%",3634345,5686,213785,37.5984875131903,"Overstock",7701,104436,7701,13.5613556680951,"Adequate stock"
"Yumbe District",2022,3,5590,NA,66.8038461538462,"5. 55-70%",2738544,5590,161090.823529412,28.8176786278017,"Overstock",8752,91647,8752,10.4715493601463,"Adequate stock"
"Yumbe District",2022,4,5414,1,67.09,"5. 55-70%",3869010,5414,227588.823529412,42.0370933744758,"Overstock",8400,86297,8400,10.2734523809524,"Adequate stock"
"Yumbe District",2022,5,5518,NA,63.3875,"5. 55-70%",3460585,5518,203563.823529412,36.8908705200094,"Overstock",8392,73390,8392,8.7452335557674,"Adequate stock"
"Yumbe District",2022,6,6067,NA,62.7481481481481,"5. 55-70%",8694349,6067,511432.294117647,84.2973947779211,"Overstock",9441,299910,9441,31.7667619955513,"Overstock"
"Yumbe District",2022,7,6295,NA,63.8458333333333,"5. 55-70%",10451644,6295,614802.588235294,97.6652245012381,"Overstock",9834,391172,9834,39.7775066097214,"Overstock"
"Yumbe District",2022,8,6254,NA,59.268,"5. 55-70%",10059385,6254,591728.529411765,94.6160104591885,"Overstock",10656,433911,10656,40.7198761261261,"Overstock"
"Yumbe District",2022,9,5138,NA,56.8583333333333,"5. 55-70%",17679882,5138,1039993.05882353,202.412039475191,"Overstock",8261,438921,8261,53.1317031836339,"Overstock"
"Yumbe District",2022,10,4797,1,55.9434782608696,"5. 55-70%",15527784,4797,913399.058823529,190.410477136446,"Overstock",8819,410891,8819,46.5915636693503,"Overstock"
"Yumbe District",2022,11,4864,NA,51.5578947368421,"4. 40-55%",9520996,4864,560058.588235294,115.143624226006,"Overstock",9178,373332,9178,40.6768359119634,"Overstock"
"Yumbe District",2022,12,4352,NA,55.9590909090909,"5. 55-70%",10617345,4352,624549.705882353,143.508664035467,"Overstock",8679,383570,8679,44.1951837769328,"Overstock"
"Yumbe District",2022,13,4236,NA,53.2083333333333,"4. 40-55%",9027040,4236,531002.352941177,125.354663111704,"Overstock",8231,293265,8231,35.629328149678,"Overstock"
"Yumbe District",2022,14,4018,3,47.9928571428571,"4. 40-55%",14286338,4018,840372.823529412,209.152021784323,"Overstock",8380,344746,8380,41.1391408114558,"Overstock"
"Yumbe District",2022,15,4282,2,46.8409090909091,"4. 40-55%",13217877,4282,777522.176470588,181.579209824986,"Overstock",9135,324922,9135,35.5689107827039,"Overstock"
"Yumbe District",2022,16,3728,1,52.816,"4. 40-55%",14388537,3728,846384.529411765,227.034476773542,"Overstock",7504,374876,7504,49.9568230277185,"Overstock"
"Yumbe District",2022,17,5075,NA,57.4,"5. 55-70%",17954188,5075,1056128.70588235,208.104178498986,"Overstock",8189,384074,8189,46.9012089388204,"Overstock"
"Yumbe District",2022,18,6523,NA,54.9304347826087,"4. 40-55%",17932859,6523,1054874.05882353,161.71609057543,"Overstock",10503,373703,10503,35.5805960201847,"Overstock"
"Yumbe District",2022,19,9738,2,62.376,"5. 55-70%",13631800,9738,801870.588235294,82.3444843125174,"Overstock",14385,328828,14385,22.8590893291623,"Overstock"
"Yumbe District",2022,20,8800,NA,64.7142857142857,"5. 55-70%",11405944,8800,670937.882352941,76.2429411764706,"Overstock",13350,307677,13350,23.0469662921348,"Overstock"
"Yumbe District",2022,21,10435,NA,68.3454545454545,"5. 55-70%",10970518,10435,645324.588235294,61.8423179909242,"Overstock",14960,459870,14960,30.7399732620321,"Overstock"
"Yumbe District",2022,22,10481,NA,71.184,"6. >70%",10980658,10481,645921.058823529,61.6278083029796,"Overstock",14473,273194,14473,18.8761141435777,"Adequate stock"
"Yumbe District",2022,23,11542,NA,76.4038461538462,"6. >70%",12860338,11542,756490.470588235,65.5424077792614,"Overstock",15980,308943,15980,19.3331038798498,"Adequate stock"
"Yumbe District",2022,24,11778,1,71.3038461538462,"6. >70%",12981339,11778,763608.176470588,64.8334332204609,"Overstock",16556,283517,16556,17.1247281952162,"Adequate stock"
"Yumbe District",2022,25,10161,1,72.3,"6. >70%",13544372,10161,796727.764705882,78.4103695212954,"Overstock",13885,259576,13885,18.694706517825,"Adequate stock"
"Yumbe District",2022,26,8300,2,73.352380952381,"6. >70%",9964186,8300,586128.588235294,70.6179021970234,"Overstock",10862,236401,10862,21.7640397716811,"Overstock"
"Yumbe District",2022,27,8748,NA,71.7529411764706,"6. >70%",14676977,8748,863351.588235294,98.6913109551091,"Overstock",9069,174957,9069,19.2917631491895,"Adequate stock"
"Yumbe District",2022,28,10410,NA,72.35,"6. >70%",16110847,10410,947696.882352941,91.0371644911567,"Overstock",13244,457824,13244,34.5684083358502,"Overstock"
"Yumbe District",2022,29,9393,1,74.016,"6. >70%",20919131,9393,1230537.11764706,131.005761486965,"Overstock",12182,406088,12182,33.3350845509769,"Overstock"
"Yumbe District",2022,30,9163,2,74.7740740740741,"6. >70%",14254711,9163,838512.411764706,91.5106855576455,"Overstock",11709,589036,11709,50.3062601417713,"Overstock"
"Yumbe District",2022,31,9468,1,71.3545454545455,"6. >70%",12890764,9468,758280.235294118,80.088744750118,"Overstock",12454,525416,12454,42.1885338044002,"Overstock"
"Yumbe District",2022,32,6675,NA,71.3571428571429,"6. >70%",10360864,6675,609462.588235294,91.3052566644635,"Overstock",9252,321308,9252,34.7284911370514,"Overstock"
"Yumbe District",2022,33,8523,NA,67.764,"5. 55-70%",12792536,8523,752502.117647059,88.2907564997136,"Overstock",12309,338178,12309,27.4740433828906,"Overstock"
"Yumbe District",2022,34,7564,NA,66.7807692307692,"5. 55-70%",14230453,7564,837085.470588235,110.667037359629,"Overstock",10713,308664,10713,28.8120974516942,"Overstock"
"Yumbe District",2022,35,8163,NA,69.8407407407407,"5. 55-70%",10712513,8163,630147.823529412,77.1956172399132,"Overstock",11201,394436,11201,35.2143558610838,"Overstock"
"Yumbe District",2022,36,9071,NA,72.944,"6. >70%",10813896,9071,636111.529411765,70.125843833289,"Overstock",13743,317647,13743,23.1133668049189,"Overstock"
"Yumbe District",2022,37,9455,NA,69.2566666666667,"5. 55-70%",10773773,9455,633751.352941177,67.028170591346,"Overstock",12915,338760,12915,26.2299651567944,"Overstock"
"Yumbe District",2022,38,10756,1,72.6269230769231,"6. >70%",11914887,10756,700875.705882353,65.1613709448078,"Overstock",14338,288205,14338,20.1007811410239,"Overstock"
