"dataElement","period","orgUnit","value","reporting_rate","location_id","year","week"
"C4oUitImBPK.REPORTING_RATE","2022W5","Y4LV8xqkv6J",100,100,"Y4LV8xqkv6J","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","pnTVIF5v27r",92.5,92.5,"pnTVIF5v27r","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","KOnkIf4N6jA",100,100,"KOnkIf4N6jA","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","bJgx6UjvyoP",96.6,96.6,"bJgx6UjvyoP","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","aUcYGQCK9ub",61,61,"aUcYGQCK9ub","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","WyR8Eetj7Uw",100,100,"WyR8Eetj7Uw","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","tsugXWRXwGu",30,30,"tsugXWRXwGu","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","C0RSe3EWBqU",96.9,96.9,"C0RSe3EWBqU","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","mvN9LBbpf7X",100,100,"mvN9LBbpf7X","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","cSrCFjPKqcG",74.1,74.1,"cSrCFjPKqcG","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","PJFtfCyp6Rb",68.4,68.4,"PJFtfCyp6Rb","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","QoRZB7xc3j9",87.5,87.5,"QoRZB7xc3j9","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","lQj3yMM1lI7",66.7,66.7,"lQj3yMM1lI7","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","Ut0ysYGEipO",52.9,52.9,"Ut0ysYGEipO","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","qf9xWZu7Dq8",100,100,"qf9xWZu7Dq8","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","kJCEJnXLgnh",85.2,85.2,"kJCEJnXLgnh","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","JIZDvNlIhXS",83.3,83.3,"JIZDvNlIhXS","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","iTfbtn6JUsN",96.9,96.9,"iTfbtn6JUsN","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","CQTmrrriwOq",66.7,66.7,"CQTmrrriwOq","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","IVuiLJYABw6",45.8,45.8,"IVuiLJYABw6","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","auLatLbcOxf",61.5,61.5,"auLatLbcOxf","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","W1JM2Qdhcv3",100,100,"W1JM2Qdhcv3","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","xpIFdCMhVHG",100,100,"xpIFdCMhVHG","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","WiVj4bEhX4P",81.3,81.3,"WiVj4bEhX4P","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","REJuxCmTwXG",100,100,"REJuxCmTwXG","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","KhT80mlwJ3Y",61.8,61.8,"KhT80mlwJ3Y","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","mOXva2xiwQv",83.3,83.3,"mOXva2xiwQv","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","Xjc0LDFa5gW",84.6,84.6,"Xjc0LDFa5gW","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","uCVQXAdKqL9",100,100,"uCVQXAdKqL9","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W5","wZrfAgC3WrU",100,100,"wZrfAgC3WrU","2022","5"
"C4oUitImBPK.REPORTING_RATE","2022W50","ullSvMrkHdi",100,100,"ullSvMrkHdi","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","WcB3kLlgRTb",90,90,"WcB3kLlgRTb","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","WyR8Eetj7Uw",83.3,83.3,"WyR8Eetj7Uw","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","sWoNWQZ9qrD",75,75,"sWoNWQZ9qrD","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ahyi8Uq4vaj",80.6,80.6,"ahyi8Uq4vaj","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","mvN9LBbpf7X",85.7,85.7,"mvN9LBbpf7X","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Y4LV8xqkv6J",100,100,"Y4LV8xqkv6J","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","m77oR1YJESj",90.6,90.6,"m77oR1YJESj","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","pnTVIF5v27r",92.5,92.5,"pnTVIF5v27r","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","xpIFdCMhVHG",60.3,60.3,"xpIFdCMhVHG","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","IVuiLJYABw6",100,100,"IVuiLJYABw6","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","bJgx6UjvyoP",100,100,"bJgx6UjvyoP","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","qf9xWZu7Dq8",96.3,96.3,"qf9xWZu7Dq8","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","CQTmrrriwOq",66.7,66.7,"CQTmrrriwOq","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","W1JM2Qdhcv3",73.2,73.2,"W1JM2Qdhcv3","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","B0G9cqixld8",67.9,67.9,"B0G9cqixld8","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","lQj3yMM1lI7",52.4,52.4,"lQj3yMM1lI7","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","KJkbK1YhjFb",85.7,85.7,"KJkbK1YhjFb","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","AIonX4LaJeU",100,100,"AIonX4LaJeU","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","tugqr4dY6wq",61.3,61.3,"tugqr4dY6wq","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Lj8t70RYnEt",100,100,"Lj8t70RYnEt","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","TM6ccNxawqy",100,100,"TM6ccNxawqy","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","bIONCoCnt3Q",100,100,"bIONCoCnt3Q","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","GLHh0BXys9w",74.5,74.5,"GLHh0BXys9w","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","wJ2a6YKDFZW",66.7,66.7,"wJ2a6YKDFZW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","a0DfYpC2Rwl",77.4,77.4,"a0DfYpC2Rwl","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","UaR7OHycj8c",91.7,91.7,"UaR7OHycj8c","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","zBIpPzKYFLp",83.1,83.1,"zBIpPzKYFLp","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","JIZDvNlIhXS",66.7,66.7,"JIZDvNlIhXS","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","qKmESX5Owwr",68,68,"qKmESX5Owwr","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Lnewt3iIJaK",77.1,77.1,"Lnewt3iIJaK","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","AS2Seq1grGE",77.4,77.4,"AS2Seq1grGE","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","orgY0d5MJa9",50,50,"orgY0d5MJa9","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","REJuxCmTwXG",97.7,97.7,"REJuxCmTwXG","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","e8m9ZYMRoeR",68.4,68.4,"e8m9ZYMRoeR","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","wMQ25dybdgH",94.4,94.4,"wMQ25dybdgH","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","tM3DsJxMaMX",96.7,96.7,"tM3DsJxMaMX","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Xjc0LDFa5gW",92.3,92.3,"Xjc0LDFa5gW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","wZrfAgC3WrU",86.8,86.8,"wZrfAgC3WrU","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","L5WBetpBpY3",89.7,89.7,"L5WBetpBpY3","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","S5fvUXgY54J",59.3,59.3,"S5fvUXgY54J","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","lkuO79O6mRx",41.2,41.2,"lkuO79O6mRx","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","iRUvO30ij3h",64,64,"iRUvO30ij3h","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","P8iz90eiIrW",95.7,95.7,"P8iz90eiIrW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","yuo5ielNL7W",88.5,88.5,"yuo5ielNL7W","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aqpd0Y9eXZ2",64.3,64.3,"aqpd0Y9eXZ2","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","QoRZB7xc3j9",87.5,87.5,"QoRZB7xc3j9","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","A9kRCvmn6Co",78.9,78.9,"A9kRCvmn6Co","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","xy0M4HhjXtD",74.2,74.2,"xy0M4HhjXtD","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aSbgVKaeCP0",50,50,"aSbgVKaeCP0","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Q7PaNIbyZII",71.6,71.6,"Q7PaNIbyZII","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","uTMUclQ5bi6",63.2,63.2,"uTMUclQ5bi6","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","iQTVPmAJPkr",87.9,87.9,"iQTVPmAJPkr","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","kJCEJnXLgnh",81.5,81.5,"kJCEJnXLgnh","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","gUaoj8Geuao",94.5,94.5,"gUaoj8Geuao","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ZuQHWOaFQVM",100,100,"ZuQHWOaFQVM","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","O9MoQcpZ4uA",80.4,80.4,"O9MoQcpZ4uA","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","p7EEgDEX3jT",85.7,85.7,"p7EEgDEX3jT","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","EDhGji3EteB",100,100,"EDhGji3EteB","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ZqJ9w7mzitv",50,50,"ZqJ9w7mzitv","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","iqsaGItA68C",55,55,"iqsaGItA68C","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aUcYGQCK9ub",70.7,70.7,"aUcYGQCK9ub","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aIahLLmtvgT",53.3,53.3,"aIahLLmtvgT","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","tr9XWtYsL5P",64.3,64.3,"tr9XWtYsL5P","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","PJFtfCyp6Rb",89.5,89.5,"PJFtfCyp6Rb","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aj4hsYK3dVm",53.8,53.8,"aj4hsYK3dVm","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","a3LMKP8z8Xj",83.3,83.3,"a3LMKP8z8Xj","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","lzWuB6bCQeV",74.1,74.1,"lzWuB6bCQeV","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aphcy5JTnd6",65.5,65.5,"aphcy5JTnd6","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","kb7iUQISRlx",100,100,"kb7iUQISRlx","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","r8WLxW9JwsS",68.1,68.1,"r8WLxW9JwsS","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aJR2ZxSH7g4",70,70,"aJR2ZxSH7g4","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","A4aGXEfdb8P",81,81,"A4aGXEfdb8P","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","uCVQXAdKqL9",71.4,71.4,"uCVQXAdKqL9","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","W7kX446X8Jn",86.7,86.7,"W7kX446X8Jn","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","R1x33oSVR1M",96.3,96.3,"R1x33oSVR1M","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","esIUe2tQAtL",100,100,"esIUe2tQAtL","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","JyZJhGXKeEq",75,75,"JyZJhGXKeEq","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","a8RHFdF4DXL",69.2,69.2,"a8RHFdF4DXL","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","FLygHiUd2UW",87.5,87.5,"FLygHiUd2UW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","x75Yh65MaUa",75.4,75.4,"x75Yh65MaUa","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","tdZbtg9sZkO",65,65,"tdZbtg9sZkO","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","F3ccON3OCsL",88.9,88.9,"F3ccON3OCsL","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ykxQEnZGXkj",75,75,"ykxQEnZGXkj","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","a9tQqo1rSj7",62.5,62.5,"a9tQqo1rSj7","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","KOnkIf4N6jA",83.3,83.3,"KOnkIf4N6jA","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","oyygQ2STBST",75.7,75.7,"oyygQ2STBST","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","TGzZPOmbgn8",81,81,"TGzZPOmbgn8","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","gCN6sU5BjlR",51.3,51.3,"gCN6sU5BjlR","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Ut0ysYGEipO",100,100,"Ut0ysYGEipO","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aginheWSLef",70.4,70.4,"aginheWSLef","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","WiVj4bEhX4P",100,100,"WiVj4bEhX4P","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","KhT80mlwJ3Y",88.2,88.2,"KhT80mlwJ3Y","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","QYiQ2KqgCxj",88.2,88.2,"QYiQ2KqgCxj","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","It5UGwdHAPF",76.1,76.1,"It5UGwdHAPF","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","FDPqRvcW3NN",90.9,90.9,"FDPqRvcW3NN","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aa8xVDzSpte",71.2,71.2,"aa8xVDzSpte","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","auswb7JO9wY",76.9,76.9,"auswb7JO9wY","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","g8M1cWRJZV6",96.8,96.8,"g8M1cWRJZV6","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aBrjuZk0W31",97.8,97.8,"aBrjuZk0W31","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","iTfbtn6JUsN",93.9,93.9,"iTfbtn6JUsN","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","tsugXWRXwGu",40,40,"tsugXWRXwGu","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","C0RSe3EWBqU",62.5,62.5,"C0RSe3EWBqU","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","cSrCFjPKqcG",70.4,70.4,"cSrCFjPKqcG","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","auLatLbcOxf",80.8,80.8,"auLatLbcOxf","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aPZzL4CyBTg",95.5,95.5,"aPZzL4CyBTg","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","VuHCApXcMTm",84.6,84.6,"VuHCApXcMTm","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ztIyIYAzFKp",88.4,88.4,"ztIyIYAzFKp","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","NREoMszwQZW",81,81,"NREoMszwQZW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aXjub1BYn1y",70.6,70.6,"aXjub1BYn1y","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","W0kQBddyGyh",64.5,64.5,"W0kQBddyGyh","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","YMMexeHFUay",77.6,77.6,"YMMexeHFUay","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Gwk4wkLz7EW",70.8,70.8,"Gwk4wkLz7EW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","MtpE3CH6vq3",56,56,"MtpE3CH6vq3","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aPhSZRinfbg",85.1,85.1,"aPhSZRinfbg","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","h1O9AvNR4jS",88.9,88.9,"h1O9AvNR4jS","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","fS71jg1WYPk",100,100,"fS71jg1WYPk","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","JrHILmtK0OU",100,100,"JrHILmtK0OU","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","oNxpMjveyZt",95.6,95.6,"oNxpMjveyZt","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","eOJUW6OGpc7",92.6,92.6,"eOJUW6OGpc7","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","ALFFOStwtqW",75.6,75.6,"ALFFOStwtqW","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","saT18HClZoz",100,100,"saT18HClZoz","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","hn1AlYtF1Pu",88.4,88.4,"hn1AlYtF1Pu","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","xAJgEKKAeRA",83.8,83.8,"xAJgEKKAeRA","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","xr8EMirOASp",67.3,67.3,"xr8EMirOASp","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","AhwgeZQYj16",87.5,87.5,"AhwgeZQYj16","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aPRNSGUR3vk",87.5,87.5,"aPRNSGUR3vk","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Pvl4FVXO0RD",60,60,"Pvl4FVXO0RD","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","j7AQsnEYmvi",84.8,84.8,"j7AQsnEYmvi","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","hAoe9dhZh9V",70.8,70.8,"hAoe9dhZh9V","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","srmGjHrpVE5",80,80,"srmGjHrpVE5","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aXmBzv61LbM",78.6,78.6,"aXmBzv61LbM","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Ame30QOwuX6",85.2,85.2,"Ame30QOwuX6","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Oyxwe3iDqpR",100,100,"Oyxwe3iDqpR","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","szlrGpmFlu9",73.8,73.8,"szlrGpmFlu9","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","uqUyTPvQKII",78.9,78.9,"uqUyTPvQKII","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","wRApaxY2zJf",80,80,"wRApaxY2zJf","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","Hmh5JQLls1d",90,90,"Hmh5JQLls1d","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","bLoH4VbxCGI",85,85,"bLoH4VbxCGI","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","mv4gKtY0qW8",98.3,98.3,"mv4gKtY0qW8","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","z8D9ER36EKN",77.8,77.8,"z8D9ER36EKN","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W50","aZLZPPjqft0",92.3,92.3,"aZLZPPjqft0","2022","50"
"C4oUitImBPK.REPORTING_RATE","2022W51","aa8xVDzSpte",60.6,60.6,"aa8xVDzSpte","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","WiVj4bEhX4P",100,100,"WiVj4bEhX4P","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","a9tQqo1rSj7",41.7,41.7,"a9tQqo1rSj7","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","iTfbtn6JUsN",81.8,81.8,"iTfbtn6JUsN","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","F3ccON3OCsL",100,100,"F3ccON3OCsL","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","a8RHFdF4DXL",53.8,53.8,"a8RHFdF4DXL","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","saT18HClZoz",100,100,"saT18HClZoz","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","oyygQ2STBST",75.7,75.7,"oyygQ2STBST","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","W7kX446X8Jn",95.6,95.6,"W7kX446X8Jn","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","ZqJ9w7mzitv",35,35,"ZqJ9w7mzitv","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","C0RSe3EWBqU",59.4,59.4,"C0RSe3EWBqU","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","FDPqRvcW3NN",90.9,90.9,"FDPqRvcW3NN","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aj4hsYK3dVm",30.8,30.8,"aj4hsYK3dVm","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","kb7iUQISRlx",88.2,88.2,"kb7iUQISRlx","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","a3LMKP8z8Xj",62.5,62.5,"a3LMKP8z8Xj","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aphcy5JTnd6",67.3,67.3,"aphcy5JTnd6","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","tM3DsJxMaMX",93.3,93.3,"tM3DsJxMaMX","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","tr9XWtYsL5P",54.1,54.1,"tr9XWtYsL5P","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","iRUvO30ij3h",56,56,"iRUvO30ij3h","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","mv4gKtY0qW8",93.3,93.3,"mv4gKtY0qW8","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","A4aGXEfdb8P",76.2,76.2,"A4aGXEfdb8P","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","ZuQHWOaFQVM",100,100,"ZuQHWOaFQVM","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","R1x33oSVR1M",77.8,77.8,"R1x33oSVR1M","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","szlrGpmFlu9",69,69,"szlrGpmFlu9","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","JyZJhGXKeEq",52.3,52.3,"JyZJhGXKeEq","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","O9MoQcpZ4uA",35.3,35.3,"O9MoQcpZ4uA","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","Oyxwe3iDqpR",94.1,94.1,"Oyxwe3iDqpR","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","FLygHiUd2UW",75,75,"FLygHiUd2UW","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aXmBzv61LbM",65.7,65.7,"aXmBzv61LbM","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","S5fvUXgY54J",70.4,70.4,"S5fvUXgY54J","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","Pvl4FVXO0RD",45.7,45.7,"Pvl4FVXO0RD","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aqpd0Y9eXZ2",54.8,54.8,"aqpd0Y9eXZ2","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","xr8EMirOASp",78.8,78.8,"xr8EMirOASp","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","It5UGwdHAPF",58.7,58.7,"It5UGwdHAPF","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","uTMUclQ5bi6",42.1,42.1,"uTMUclQ5bi6","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","tdZbtg9sZkO",35,35,"tdZbtg9sZkO","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aSbgVKaeCP0",30,30,"aSbgVKaeCP0","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","xy0M4HhjXtD",61.3,61.3,"xy0M4HhjXtD","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","x75Yh65MaUa",63.1,63.1,"x75Yh65MaUa","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","A9kRCvmn6Co",57.9,57.9,"A9kRCvmn6Co","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","gUaoj8Geuao",80,80,"gUaoj8Geuao","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","a0DfYpC2Rwl",59.7,59.7,"a0DfYpC2Rwl","2022","51"
"C4oUitImBPK.REPORTING_RATE","2022W51","aPhSZRinfbg",91.5,91.5,"aPhSZRinfbg","2022","51"
