"district","year","week","total_tx_stock","total_cases","tx_available","tx_stock_weeks","tx_stockout"
"Kaberamaido District",2022,13,548909,1118,32288.7647058824,28.8808271072293,"Overstock"
"Kaberamaido District",2022,14,311234,966,18307.8823529412,18.9522591645354,"Adequate stock"
"Kaberamaido District",2022,15,640328,1036,37666.3529411765,36.3574835339541,"Overstock"
"Kaberamaido District",2022,16,698726,1364,41101.5294117647,30.1330860790064,"Overstock"
"Kaberamaido District",2022,17,840175,1969,49422.0588235294,25.1000806620261,"Overstock"
"Kaberamaido District",2022,18,688355,2133,40491.4705882353,18.9833429855768,"Adequate stock"
"Kaberamaido District",2022,19,223385,878,13140.2941176471,14.9661664210103,"Adequate stock"
"Kaberamaido District",2022,20,234269,368,13780.5294117647,37.4470907928389,"Overstock"
"Kaberamaido District",2022,21,271983,572,15999,27.9702797202797,"Overstock"
"Kaberamaido District",2022,22,469016,735,27589.1764705882,37.5362945178071,"Overstock"
"Kaberamaido District",2022,23,1408839,1774,82872.8823529412,46.7152662643411,"Overstock"
"Kaberamaido District",2022,24,842975,4116,49586.7647058823,12.047318927571,"Adequate stock"
"Kaberamaido District",2022,25,995947,3681,58585.1176470588,15.9155440497307,"Adequate stock"
"Kaberamaido District",2022,26,794907,1811,46759.2352941177,25.8195667002306,"Overstock"
"Kaberamaido District",2022,27,823861,1823,48462.4117647059,26.5838791907328,"Overstock"
"Kaberamaido District",2022,28,700845,2244,41226.1764705882,18.3717363950928,"Adequate stock"
"Kaberamaido District",2022,29,781018,1887,45942.2352941177,24.3467065681599,"Overstock"
"Kaberamaido District",2022,30,756073,2121,44474.8823529412,20.9688271348143,"Overstock"
"Kaberamaido District",2022,31,1212074,1690,71298.4705882353,42.1884441350505,"Overstock"
"Kaberamaido District",2022,32,545797,729,32105.7058823529,44.040748809812,"Overstock"
"Kaberamaido District",2022,33,584066,1402,34356.8235294118,24.5055802634891,"Overstock"
"Kaberamaido District",2022,34,370820,791,21812.9411764706,27.5764110954116,"Overstock"
"Kaberamaido District",2022,35,463686,806,27275.6470588235,33.840753174719,"Overstock"
"Kaberamaido District",2022,36,544554,1045,32032.5882352941,30.653194483535,"Overstock"
"Kaberamaido District",2022,37,795102,2082,46770.7058823529,22.4643159857603,"Overstock"
"Kaberamaido District",2022,38,767087,2118,45122.7647058823,21.304421485308,"Overstock"
"Kaberamaido District",2022,39,666018,2406,39177.5294117647,16.2832624321549,"Adequate stock"
"Kaberamaido District",2022,40,569378,2490,33492.8235294118,13.4509331443421,"Adequate stock"
"Kaberamaido District",2022,41,471424,2813,27730.8235294118,9.85809581564585,"Adequate stock"
"Kaberamaido District",2022,42,537246,2562,31602.7058823529,12.3351701336272,"Adequate stock"
"Kaberamaido District",2022,43,406849,2884,23932.2941176471,8.29829893122298,"Adequate stock"
"Kaberamaido District",2022,44,566419,1830,33318.7647058823,18.206975249116,"Adequate stock"
"Kaberamaido District",2022,45,577086,1369,33946.2352941177,24.7963734799983,"Overstock"
"Kaberamaido District",2022,46,490541,1151,28855.3529411765,25.069811417182,"Overstock"
"Kaberamaido District",2022,47,410524,1317,24148.4705882353,18.3359685559873,"Adequate stock"
"Kaberamaido District",2022,48,690754,2437,40632.5882352941,16.6731999324145,"Adequate stock"
"Kaberamaido District",2022,49,528830,2134,31107.6470588235,14.5771541981366,"Adequate stock"
"Kaberamaido District",2022,50,749965,1399,44115.5882352941,31.5336584955641,"Overstock"
"Kaberamaido District",2022,51,818424,1237,48142.5882352941,38.9188263826145,"Overstock"
"Kaberamaido District",2022,52,695675,1361,40922.0588235294,30.0676405757013,"Overstock"
"Kagadi District",2022,1,27169,268,1598.17647058824,5.96334503950834,"Understock"
"Kagadi District",2022,2,24121,188,1418.88235294118,7.54724655819775,"Understock"
"Kagadi District",2022,3,29991,158,1764.17647058824,11.1656738644825,"Adequate stock"
"Kagadi District",2022,4,245235,242,14425.5882352941,59.6098687408848,"Overstock"
"Kagadi District",2022,5,592226,1034,34836.8235294118,33.6913186938218,"Overstock"
"Kagadi District",2022,6,446406,1028,26259.1764705882,25.5439459830625,"Overstock"
"Kagadi District",2022,7,684624,1189,40272,33.8704793944491,"Overstock"
"Kagadi District",2022,8,425714,1462,25042,17.1285909712722,"Adequate stock"
"Kagadi District",2022,9,371063,858,21827.2352941176,25.4396681749623,"Overstock"
"Kagadi District",2022,10,302136,691,17772.7058823529,25.7202690048523,"Overstock"
"Kagadi District",2022,11,172688,772,10158.1176470588,13.1581834806461,"Adequate stock"
"Kagadi District",2022,12,259982,691,15293.0588235294,22.1317783263812,"Overstock"
"Kagadi District",2022,13,45646,240,2685.05882352941,11.1877450980392,"Adequate stock"
"Kagadi District",2022,14,57423,631,3377.82352941176,5.35312762188869,"Understock"
"Kagadi District",2022,15,57436,507,3378.58823529412,6.6638821208957,"Understock"
"Kagadi District",2022,16,1164412,1004,68494.8235294118,68.2219357862667,"Overstock"
"Kagadi District",2022,17,534385,1150,31434.4117647059,27.3342710997442,"Overstock"
"Kagadi District",2022,18,417193,1737,24540.7647058824,14.1282468082224,"Adequate stock"
"Kagadi District",2022,19,126401,1302,7435.35294117647,5.71071654468239,"Understock"
"Kagadi District",2022,20,NA,11,NA,NA,NA
"Kagadi District",2022,21,690,14,40.5882352941176,2.89915966386555,"Understock"
"Kagadi District",2022,22,690,224,40.5882352941176,0.181197478991597,"Understock"
"Kagadi District",2022,23,57870,168,3404.11764705882,20.2626050420168,"Overstock"
"Kagadi District",2022,24,191136,1676,11243.2941176471,6.70840937807104,"Understock"
"Kagadi District",2022,25,220218,1748,12954,7.41075514874142,"Understock"
"Kagadi District",2022,26,249684,1397,14687.2941176471,10.5134531980294,"Adequate stock"
"Kagadi District",2022,27,279810,2311,16459.4117647059,7.12220327334742,"Understock"
"Kagadi District",2022,28,341970,1632,20115.8823529412,12.3259083044983,"Adequate stock"
"Kagadi District",2022,29,240112,1804,14124.2352941176,7.8293987217947,"Understock"
"Kagadi District",2022,30,188096,1349,11064.4705882353,8.20197967993721,"Adequate stock"
"Kagadi District",2022,31,2083578,976,122563.411764706,125.577266152363,"Overstock"
"Kagadi District",2022,32,894,292,52.5882352941176,0.180096696212732,"Understock"
"Kagadi District",2022,33,253986,824,14940.3529411765,18.1314962878355,"Adequate stock"
"Kagadi District",2022,34,195044,819,11473.1764705882,14.0087624793507,"Adequate stock"
"Kagadi District",2022,35,186316,467,10959.7647058824,23.468446907671,"Overstock"
"Kagadi District",2022,36,168780,718,9928.23529411765,13.827625757824,"Adequate stock"
"Kagadi District",2022,37,128731,476,7572.41176470588,15.9084280771132,"Adequate stock"
"Kagadi District",2022,38,167010,385,9824.11764705882,25.5171886936593,"Overstock"
"Kagadi District",2022,39,348773,427,20516.0588235294,48.0469761675162,"Overstock"
"Kagadi District",2022,40,400712,1455,23571.2941176471,16.2002021427128,"Adequate stock"
"Kagadi District",2022,41,334902,1446,19700.1176470588,13.6238711252136,"Adequate stock"
"Kagadi District",2022,42,212723,894,12513.1176470588,13.9967758915647,"Adequate stock"
"Kagadi District",2022,43,172005,1634,10117.9411764706,6.1921304629563,"Understock"
"Kagadi District",2022,44,77114,731,4536.11764705882,6.20535929830208,"Understock"
"Kagadi District",2022,45,56762,655,3338.94117647059,5.09762011674899,"Understock"
"Kagadi District",2022,46,33408,210,1965.17647058824,9.35798319327731,"Adequate stock"
"Kagadi District",2022,47,10561,186,621.235294117647,3.33997469955724,"Understock"
"Kagadi District",2022,48,33882,262,1993.05882352941,7.60709474629546,"Understock"
"Kagadi District",2022,49,58280,414,3428.23529411765,8.28076157999432,"Adequate stock"
"Kagadi District",2022,50,56790,249,3340.58823529412,13.4160170092133,"Adequate stock"
"Kagadi District",2022,51,54915,96,3230.29411764706,33.6488970588235,"Overstock"
"Kagadi District",2022,52,90563,148,5327.23529411765,35.9948330683625,"Overstock"
"Kakumiro District",2022,1,112082,554,6593.05882352941,11.9008282013166,"Adequate stock"
"Kakumiro District",2022,2,77164,520,4539.05882352941,8.7289592760181,"Adequate stock"
"Kakumiro District",2022,3,177494,468,10440.8235294118,22.3094519859226,"Overstock"
"Kakumiro District",2022,4,715505,596,42088.5294117647,70.6183379392025,"Overstock"
"Kakumiro District",2022,5,538505,774,31676.7647058824,40.9260525915793,"Overstock"
"Kakumiro District",2022,6,616445,1217,36261.4705882353,29.7957851998647,"Overstock"
"Kakumiro District",2022,7,529090,773,31122.9411764706,40.2625370976334,"Overstock"
"Kakumiro District",2022,8,447601,1104,26329.4705882353,23.8491581415175,"Overstock"
"Kakumiro District",2022,9,452479,961,26616.4117647059,27.6965783191528,"Overstock"
"Kakumiro District",2022,10,541829,1225,31872.2941176471,26.0181992797119,"Overstock"
"Kakumiro District",2022,11,473822,1246,27871.8823529412,22.3690869606269,"Overstock"
"Kakumiro District",2022,12,456716,978,26865.6470588235,27.4699867677132,"Overstock"
"Kakumiro District",2022,13,283406,650,16670.9411764706,25.6476018099548,"Overstock"
"Kakumiro District",2022,14,265298,471,15605.7647058824,33.133258398901,"Overstock"
"Kakumiro District",2022,15,743586,1213,43740.3529411765,36.0596479317201,"Overstock"
"Kakumiro District",2022,16,1002910,1884,58994.7058823529,31.3135381541152,"Overstock"
"Kakumiro District",2022,17,508105,2354,29888.5294117647,12.6969113898746,"Adequate stock"
"Kakumiro District",2022,18,749218,2882,44071.6470588235,15.2920357594808,"Adequate stock"
"Kakumiro District",2022,19,491327,1481,28901.5882352941,19.5149144060055,"Adequate stock"
"Kakumiro District",2022,20,99019,1058,5824.64705882353,5.50533748471033,"Understock"
"Kakumiro District",2022,21,83482,697,4910.70588235294,7.04548907080766,"Understock"
"Kakumiro District",2022,22,220192,1981,12952.4705882353,6.53834961546456,"Understock"
"Kakumiro District",2022,23,293219,2229,17248.1764705882,7.73807827303196,"Understock"
"Kakumiro District",2022,24,325218,2647,19130.4705882353,7.22722727171715,"Understock"
"Kakumiro District",2022,25,368565,2354,21680.2941176471,9.20998050877105,"Adequate stock"
"Kakumiro District",2022,26,506363,1413,29786.0588235294,21.0800133216769,"Overstock"
"Kakumiro District",2022,27,486664,1779,28627.2941176471,16.0917898356644,"Adequate stock"
"Kakumiro District",2022,28,376810,1530,22165.2941176471,14.4871203383314,"Adequate stock"
"Kakumiro District",2022,29,543459,1359,31968.1764705882,23.5233086612128,"Overstock"
"Kakumiro District",2022,30,432225,1810,25425,14.0469613259669,"Adequate stock"
"Kakumiro District",2022,31,493601,1351,29035.3529411765,21.4917490312187,"Overstock"
"Kakumiro District",2022,32,15241718,1451,896571.647058823,617.899136498155,"Overstock"
"Kakumiro District",2022,33,15437969,1271,908115.823529412,714.489239598278,"Overstock"
"Kakumiro District",2022,34,15375438,1466,904437.529411765,616.942380226306,"Overstock"
"Kakumiro District",2022,35,407471,1445,23968.8823529412,16.5874618359455,"Adequate stock"
"Kakumiro District",2022,36,292902,1173,17229.5294117647,14.6884308710697,"Adequate stock"
"Kakumiro District",2022,37,446709,2046,26277,12.8431085043988,"Adequate stock"
"Kakumiro District",2022,38,313087,1184,18416.8823529412,15.5547992845787,"Adequate stock"
"Kakumiro District",2022,39,453523,1122,26677.8235294118,23.7770263185488,"Overstock"
"Kakumiro District",2022,40,1053772,1317,61986.5882352941,47.06650587342,"Overstock"
