"district","year","week","total_rdt_stock","total_suspected","rdt_stock_weeks","rdt_stockout"
"Masaka District",2022,36,7841,210,37.3380952380952,"Overstock"
"Masaka District",2022,37,3122,430,7.26046511627907,"Understock"
"Masaka District",2022,38,5187,311,16.6784565916399,"Adequate stock"
"Masaka District",2022,39,3976,673,5.90787518573551,"Understock"
"Masaka District",2022,40,6578,738,8.91327913279133,"Adequate stock"
"Masaka District",2022,41,5775,635,9.09448818897638,"Adequate stock"
"Masaka District",2022,42,4043,689,5.86792452830189,"Understock"
"Masaka District",2022,43,3848,893,4.30907054871221,"Understock"
"Masaka District",2022,44,3447,695,4.95971223021583,"Understock"
"Masaka District",2022,45,1759,807,2.17967781908302,"Understock"
"Masaka District",2022,46,2758,802,3.43890274314214,"Understock"
"Masaka District",2022,47,2376,702,3.38461538461538,"Understock"
"Masaka District",2022,48,2137,769,2.77893368010403,"Understock"
"Masaka District",2022,49,1303,614,2.12214983713355,"Understock"
"Masaka District",2022,50,2734,612,4.46732026143791,"Understock"
"Masaka District",2022,51,2702,458,5.89956331877729,"Understock"
"Masaka District",2022,52,3695,711,5.19690576652602,"Understock"
"Masindi District",2022,1,15969,1668,9.57374100719425,"Adequate stock"
"Masindi District",2022,2,17330,840,20.6309523809524,"Overstock"
"Masindi District",2022,3,19531,997,19.5897693079238,"Adequate stock"
"Masindi District",2022,4,19690,1628,12.0945945945946,"Adequate stock"
"Masindi District",2022,5,42290,1690,25.0236686390533,"Overstock"
"Masindi District",2022,6,51243,2801,18.2945376651196,"Adequate stock"
"Masindi District",2022,7,33151,2004,16.5424151696607,"Adequate stock"
"Masindi District",2022,8,27118,1864,14.5482832618026,"Adequate stock"
"Masindi District",2022,9,35524,1454,24.4319119669876,"Overstock"
"Masindi District",2022,10,29703,1592,18.6576633165829,"Adequate stock"
"Masindi District",2022,11,35766,1366,26.1830161054173,"Overstock"
"Masindi District",2022,12,28055,1166,24.0608919382504,"Overstock"
"Masindi District",2022,13,19968,573,34.848167539267,"Overstock"
"Masindi District",2022,14,13316,743,17.9219380888291,"Adequate stock"
"Masindi District",2022,15,26790,1029,26.0349854227405,"Overstock"
"Masindi District",2022,16,47000,1532,30.6788511749347,"Overstock"
"Masindi District",2022,17,58699,1963,29.9026999490576,"Overstock"
"Masindi District",2022,18,37337,2175,17.1664367816092,"Adequate stock"
"Masindi District",2022,19,49741,2505,19.8566866267465,"Adequate stock"
"Masindi District",2022,20,35160,1703,20.6459189665297,"Overstock"
"Masindi District",2022,21,70840,2859,24.7778943686604,"Overstock"
"Masindi District",2022,22,37752,3069,12.3010752688172,"Adequate stock"
"Masindi District",2022,23,34896,2849,12.2485082485082,"Adequate stock"
"Masindi District",2022,24,24595,3919,6.2758356723654,"Understock"
"Masindi District",2022,25,26897,2754,9.76652142338417,"Adequate stock"
"Masindi District",2022,26,103120,3359,30.6996129800536,"Overstock"
"Masindi District",2022,27,45520,2453,18.5568691398288,"Adequate stock"
"Masindi District",2022,28,66407,3576,18.5701901565996,"Adequate stock"
"Masindi District",2022,29,52568,4223,12.4480227326545,"Adequate stock"
"Masindi District",2022,30,44630,3438,12.9813845258871,"Adequate stock"
"Masindi District",2022,31,31497,2119,14.864086833412,"Adequate stock"
"Masindi District",2022,32,18629,1506,12.3698539176627,"Adequate stock"
"Masindi District",2022,33,33534,2541,13.1971664698937,"Adequate stock"
"Masindi District",2022,34,27393,2424,11.3007425742574,"Adequate stock"
"Masindi District",2022,35,23602,2078,11.3580365736285,"Adequate stock"
"Masindi District",2022,36,28897,2170,13.3165898617512,"Adequate stock"
"Masindi District",2022,37,25017,2174,11.5073597056118,"Adequate stock"
"Masindi District",2022,38,21939,2357,9.30801866779805,"Adequate stock"
"Masindi District",2022,39,25158,2442,10.3022113022113,"Adequate stock"
"Masindi District",2022,40,33619,2574,13.0609945609946,"Adequate stock"
"Masindi District",2022,41,28936,3087,9.37350178166505,"Adequate stock"
"Masindi District",2022,42,39543,2608,15.1621932515337,"Adequate stock"
"Masindi District",2022,43,24389,2595,9.39845857418112,"Adequate stock"
"Masindi District",2022,44,20803,2318,8.97454702329594,"Adequate stock"
"Masindi District",2022,45,13541,2629,5.15062761506276,"Understock"
"Masindi District",2022,46,11396,1206,9.44941956882255,"Adequate stock"
"Masindi District",2022,47,9848,1251,7.87210231814548,"Understock"
"Masindi District",2022,48,10489,2123,4.94065002355158,"Understock"
"Masindi District",2022,49,6423,1464,4.38729508196721,"Understock"
"Masindi District",2022,50,9080,1304,6.96319018404908,"Understock"
"Masindi District",2022,51,8846,988,8.95344129554656,"Adequate stock"
"Masindi District",2022,52,21222,1012,20.9703557312253,"Overstock"
"Mayuge District",2022,1,47033,5162,9.11139093374661,"Adequate stock"
"Mayuge District",2022,2,37993,4084,9.30288932419197,"Adequate stock"
"Mayuge District",2022,3,39727,2943,13.4988107373428,"Adequate stock"
"Mayuge District",2022,4,33608,3763,8.93117193728408,"Adequate stock"
"Mayuge District",2022,5,30427,2915,10.4380789022298,"Adequate stock"
"Mayuge District",2022,6,26983,5226,5.16322234978951,"Understock"
"Mayuge District",2022,7,32055,4335,7.39446366782007,"Understock"
"Mayuge District",2022,8,19045,4910,3.87881873727088,"Understock"
"Mayuge District",2022,9,108268,4683,23.1193679265428,"Overstock"
"Mayuge District",2022,10,85343,6017,14.1836463353831,"Adequate stock"
"Mayuge District",2022,11,77012,6004,12.8267821452365,"Adequate stock"
"Mayuge District",2022,12,78558,5783,13.5842988068477,"Adequate stock"
"Mayuge District",2022,13,97427,5344,18.2311002994012,"Adequate stock"
"Mayuge District",2022,14,72000,5039,14.2885493153403,"Adequate stock"
"Mayuge District",2022,15,65807,4978,13.2195660907995,"Adequate stock"
"Mayuge District",2022,16,49459,3745,13.2066755674232,"Adequate stock"
"Mayuge District",2022,17,45055,4207,10.7095317328262,"Adequate stock"
"Mayuge District",2022,18,40042,4381,9.13992239214791,"Adequate stock"
"Mayuge District",2022,19,42829,4465,9.59216125419933,"Adequate stock"
"Mayuge District",2022,20,31845,2719,11.7120264803236,"Adequate stock"
"Mayuge District",2022,21,52252,3756,13.9116080937167,"Adequate stock"
"Mayuge District",2022,22,67869,4863,13.9561998766194,"Adequate stock"
"Mayuge District",2022,23,60933,4884,12.4760442260442,"Adequate stock"
"Mayuge District",2022,24,71707,5067,14.1517663311624,"Adequate stock"
"Mayuge District",2022,25,77852,5888,13.2221467391304,"Adequate stock"
"Mayuge District",2022,26,63206,5562,11.363897878461,"Adequate stock"
"Mayuge District",2022,27,82323,8908,9.24146834306242,"Adequate stock"
"Mayuge District",2022,28,99163,7929,12.5063690250977,"Adequate stock"
"Mayuge District",2022,29,83143,7058,11.7799659960329,"Adequate stock"
"Mayuge District",2022,30,81300,7243,11.2246306778959,"Adequate stock"
"Mayuge District",2022,31,68990,6318,10.9195948084837,"Adequate stock"
"Mayuge District",2022,32,67508,6510,10.3698924731183,"Adequate stock"
"Mayuge District",2022,33,54712,5127,10.6713477667252,"Adequate stock"
"Mayuge District",2022,34,83802,5843,14.3422899195619,"Adequate stock"
"Mayuge District",2022,35,80199,4537,17.676658584968,"Adequate stock"
"Mayuge District",2022,36,87475,5046,17.3355132778438,"Adequate stock"
"Mayuge District",2022,37,79833,5599,14.2584390069655,"Adequate stock"
"Mayuge District",2022,38,77611,5879,13.2013947950332,"Adequate stock"
"Mayuge District",2022,39,59506,5377,11.0667658545657,"Adequate stock"
"Mayuge District",2022,40,52485,5180,10.1322393822394,"Adequate stock"
"Mayuge District",2022,41,41934,5143,8.15360684425433,"Adequate stock"
"Mayuge District",2022,42,36686,3487,10.5207915113278,"Adequate stock"
"Mayuge District",2022,43,34085,4226,8.06554661618552,"Adequate stock"
"Mayuge District",2022,44,32737,3267,10.0205081114172,"Adequate stock"
"Mayuge District",2022,45,52411,3928,13.3429226069246,"Adequate stock"
"Mayuge District",2022,46,76898,5173,14.8652619369805,"Adequate stock"
"Mayuge District",2022,47,82064,6384,12.8546365914787,"Adequate stock"
"Mayuge District",2022,48,77510,7760,9.98840206185567,"Adequate stock"
"Mayuge District",2022,49,69386,6721,10.3237613450379,"Adequate stock"
"Mayuge District",2022,50,67754,6623,10.2301072021742,"Adequate stock"
"Mayuge District",2022,51,49136,3841,12.7925019526165,"Adequate stock"
"Mayuge District",2022,52,45951,3548,12.9512401352875,"Adequate stock"
"Mbale City",2022,1,8401,2974,2.82481506388702,"Understock"
"Mbale City",2022,2,18299,2758,6.63488034807832,"Understock"
"Mbale City",2022,3,11247,2466,4.56082725060827,"Understock"
"Mbale City",2022,4,11212,2704,4.14644970414201,"Understock"
"Mbale City",2022,5,7658,2832,2.70409604519774,"Understock"
"Mbale City",2022,6,6653,3169,2.09940044177974,"Understock"
"Mbale City",2022,7,4757,3709,1.28255594499865,"Understock"
"Mbale City",2022,8,4903,3744,1.30956196581197,"Understock"
"Mbale City",2022,9,10518,3351,3.13876454789615,"Understock"
"Mbale City",2022,10,15813,3344,4.72876794258373,"Understock"
"Mbale City",2022,11,20049,3535,5.67157001414427,"Understock"
"Mbale City",2022,12,26828,4270,6.28290398126464,"Understock"
"Mbale City",2022,13,46392,2815,16.4802841918295,"Adequate stock"
"Mbale City",2022,14,9724,3232,3.00866336633663,"Understock"
"Mbale City",2022,15,15898,3554,4.4732695554305,"Understock"
"Mbale City",2022,16,13250,2933,4.51755881350153,"Understock"
"Mbale City",2022,17,9856,3103,3.17628101836932,"Understock"
"Mbale City",2022,18,9193,2682,3.42766592095451,"Understock"
"Mbale City",2022,19,8115,3435,2.36244541484716,"Understock"
"Mbale City",2022,20,684,1138,0.601054481546573,"Understock"
"Mbale City",2022,21,1160,1942,0.597322348094748,"Understock"
"Mbale City",2022,22,8476,2336,3.62842465753425,"Understock"
"Mbale City",2022,23,6074,3062,1.98367080339647,"Understock"
"Mbale City",2022,24,9554,4858,1.96665294359819,"Understock"
"Mbale City",2022,25,5451,3282,1.66087751371115,"Understock"
"Mbale City",2022,26,19224,4339,4.43051394330491,"Understock"
"Mbale City",2022,27,12442,2820,4.41205673758865,"Understock"
"Mbale City",2022,28,12908,3985,3.23914680050188,"Understock"
"Mbale City",2022,29,9273,3957,2.3434420015163,"Understock"
"Mbale City",2022,30,8600,4132,2.08131655372701,"Understock"
"Mbale City",2022,31,11988,3494,3.43102461362335,"Understock"
"Mbale City",2022,32,5932,3102,1.91231463571889,"Understock"
"Mbale City",2022,33,10977,2959,3.70969922271038,"Understock"
"Mbale City",2022,34,8942,3960,2.25808080808081,"Understock"
"Mbale City",2022,35,22904,3739,6.12570205937416,"Understock"
"Mbale City",2022,36,19817,3463,5.72249494657811,"Understock"
"Mbale City",2022,37,14365,3484,4.12313432835821,"Understock"
"Mbale City",2022,38,12348,4057,3.04362829677101,"Understock"
"Mbale City",2022,39,10271,3963,2.59172344183699,"Understock"
"Mbale City",2022,40,15731,3532,4.45385050962627,"Understock"
"Mbale City",2022,41,13678,3586,3.81427774679308,"Understock"
"Mbale City",2022,42,41420,3736,11.0867237687366,"Adequate stock"
"Mbale City",2022,43,5861,2939,1.99421571963253,"Understock"
"Mbale City",2022,44,38521,2280,16.8951754385965,"Adequate stock"
"Mbale City",2022,45,36830,3190,11.5454545454545,"Adequate stock"
"Mbale City",2022,46,42351,2135,19.8365339578454,"Adequate stock"
"Mbale City",2022,47,11426,3014,3.79097544790975,"Understock"
"Mbale City",2022,48,11088,3235,3.42751159196291,"Understock"
"Mbale City",2022,49,14252,2900,4.91448275862069,"Understock"
"Mbale City",2022,50,20929,2679,7.81224337439343,"Understock"
"Mbale City",2022,51,4220,1800,2.34444444444444,"Understock"
"Mbale City",2022,52,9806,1748,5.60983981693364,"Understock"
"Mbale District",2022,1,20185,2541,7.94372294372294,"Understock"
"Mbale District",2022,2,17650,2060,8.56796116504854,"Adequate stock"
"Mbale District",2022,3,18813,2278,8.2585601404741,"Adequate stock"
"Mbale District",2022,4,16399,2799,5.85887817077528,"Understock"
"Mbale District",2022,5,12490,2886,4.32778932778933,"Understock"
"Mbale District",2022,6,12295,1948,6.31160164271047,"Understock"
"Mbale District",2022,7,8667,2106,4.11538461538461,"Understock"
"Mbale District",2022,8,8464,2016,4.1984126984127,"Understock"
"Mbale District",2022,9,13689,2115,6.47234042553191,"Understock"
"Mbale District",2022,10,35668,2554,13.9655442443226,"Adequate stock"
"Mbale District",2022,11,40894,3894,10.5017976373909,"Adequate stock"
"Mbale District",2022,12,39656,3323,11.9337947637677,"Adequate stock"
"Mbale District",2022,13,34114,2405,14.1846153846154,"Adequate stock"
"Mbale District",2022,14,20276,1793,11.30842163971,"Adequate stock"
"Mbale District",2022,15,27872,2396,11.6327212020033,"Adequate stock"
"Mbale District",2022,16,25737,2745,9.37595628415301,"Adequate stock"
"Mbale District",2022,17,28525,2813,10.1404194809812,"Adequate stock"
"Mbale District",2022,18,26257,2935,8.94616695059625,"Adequate stock"
"Mbale District",2022,19,14428,3246,4.44485520640789,"Understock"
"Mbale District",2022,20,2400,608,3.94736842105263,"Understock"
"Mbale District",2022,21,3533,987,3.57953394123607,"Understock"
"Mbale District",2022,22,18290,2837,6.44695100458231,"Understock"
"Mbale District",2022,23,17644,3979,4.43427996984167,"Understock"
"Mbale District",2022,24,22146,4412,5.01949229374433,"Understock"
"Mbale District",2022,25,22147,3806,5.81897004729375,"Understock"
"Mbale District",2022,26,30637,3847,7.96386794905121,"Understock"
"Mbale District",2022,27,29616,3661,8.08959300737503,"Adequate stock"
"Mbale District",2022,28,24654,4773,5.16530483972344,"Understock"
"Mbale District",2022,29,24442,3771,6.48156987536462,"Understock"
"Mbale District",2022,30,19806,4278,4.62973352033661,"Understock"
"Mbale District",2022,31,19773,3646,5.42320351069665,"Understock"
"Mbale District",2022,32,9374,2490,3.76465863453815,"Understock"
"Mbale District",2022,33,16496,2501,6.59576169532187,"Understock"
"Mbale District",2022,34,17178,2994,5.7374749498998,"Understock"
"Mbale District",2022,35,30617,2765,11.0730560578662,"Adequate stock"
"Mbale District",2022,36,30473,3300,9.23424242424242,"Adequate stock"
"Mbale District",2022,37,27323,3921,6.96837541443509,"Understock"
"Mbale District",2022,38,23629,3527,6.69946129855401,"Understock"
"Mbale District",2022,39,17086,2949,5.79382841641234,"Understock"
"Mbale District",2022,40,18918,2825,6.69663716814159,"Understock"
"Mbale District",2022,41,12566,3486,3.60470453241538,"Understock"
"Mbale District",2022,42,15223,2415,6.30351966873706,"Understock"
"Mbale District",2022,43,14197,2228,6.37208258527828,"Understock"
"Mbale District",2022,44,10079,1836,5.489651416122,"Understock"
"Mbale District",2022,45,8061,1860,4.33387096774194,"Understock"
"Mbale District",2022,46,15975,445,35.8988764044944,"Overstock"
"Mbale District",2022,47,24924,3624,6.87748344370861,"Understock"
"Mbale District",2022,48,48572,3790,12.8158311345646,"Adequate stock"
"Mbale District",2022,49,25668,3001,8.55314895034988,"Adequate stock"
"Mbale District",2022,50,22449,2500,8.9796,"Adequate stock"
"Mbale District",2022,51,21204,2079,10.1991341991342,"Adequate stock"
"Mbale District",2022,52,21124,2172,9.7255985267035,"Adequate stock"
"Mbarara City",2022,1,14292,1797,7.95325542570952,"Understock"
"Mbarara City",2022,2,20244,1592,12.71608040201,"Adequate stock"
"Mbarara City",2022,3,20431,1163,17.5674978503869,"Adequate stock"
"Mbarara City",2022,4,24923,1039,23.9874879692012,"Overstock"
"Mbarara City",2022,5,24883,1268,19.6238170347003,"Adequate stock"
"Mbarara City",2022,6,19501,1363,14.3074101247249,"Adequate stock"
"Mbarara City",2022,7,23115,1286,17.9743390357698,"Adequate stock"
"Mbarara City",2022,8,17942,1859,9.65142549757934,"Adequate stock"
"Mbarara City",2022,9,13358,1735,7.69913544668588,"Understock"
"Mbarara City",2022,10,9842,1974,4.98581560283688,"Understock"
"Mbarara City",2022,11,11655,1968,5.92225609756098,"Understock"
"Mbarara City",2022,12,13931,1875,7.42986666666667,"Understock"
"Mbarara City",2022,13,16490,1667,9.89202159568086,"Adequate stock"
"Mbarara City",2022,14,23898,1322,18.0771558245083,"Adequate stock"
"Mbarara City",2022,15,23151,1531,15.1214892227302,"Adequate stock"
"Mbarara City",2022,16,22799,1157,19.7052722558341,"Adequate stock"
"Mbarara City",2022,17,17632,1069,16.4939195509822,"Adequate stock"
"Mbarara City",2022,18,13304,1101,12.0835603996367,"Adequate stock"
"Mbarara City",2022,19,20168,1152,17.5069444444444,"Adequate stock"
"Mbarara City",2022,20,12194,802,15.2044887780549,"Adequate stock"
"Mbarara City",2022,21,14167,1214,11.669686985173,"Adequate stock"
"Mbarara City",2022,22,11954,1076,11.1096654275093,"Adequate stock"
"Mbarara City",2022,23,9880,1506,6.56042496679947,"Understock"
"Mbarara City",2022,24,8829,1483,5.95347269049225,"Understock"
"Mbarara City",2022,25,8114,1497,5.42017368069472,"Understock"
"Mbarara City",2022,26,10348,1708,6.05854800936768,"Understock"
"Mbarara City",2022,27,9063,1526,5.93905635648755,"Understock"
"Mbarara City",2022,28,8960,1507,5.94558725945587,"Understock"
"Mbarara City",2022,29,12732,1907,6.67645516518091,"Understock"
